,Tempo,T0,T1,T2,T3,T4
717,833676,22.15,22.63,25.75,37.56,50.37
718,834733,22.11,22.64,25.75,37.59,50.3
719,835790,22.11,22.64,25.77,37.6,50.25
720,836847,22.08,22.65,25.77,37.6,50.24
721,837904,22.11,22.64,25.81,37.63,50.2
722,838962,22.11,22.64,25.81,37.63,50.17
723,840018,22.13,22.64,25.81,37.66,50.16
724,841075,22.09,22.65,25.81,37.66,50.19
725,842132,22.08,22.64,25.8,37.67,50.12
726,843190,22.12,22.65,25.83,37.71,50.17
727,844247,22.11,22.64,25.82,37.72,50.11
728,845303,22.09,22.65,25.83,37.72,50.09
729,846360,22.13,22.64,25.85,37.74,50.07
730,847417,22.09,22.65,25.86,37.78,50.04
731,848475,22.09,22.65,25.87,37.77,50.03
732,849531,22.13,22.66,25.87,37.79,50.01
733,850588,22.11,22.65,25.88,37.78,50.01
734,851645,22.09,22.65,25.89,37.8,50.0
735,852702,22.12,22.67,25.9,37.82,49.96
736,853760,22.16,22.66,25.9,37.85,49.92
737,854816,22.07,22.66,25.93,37.85,49.89
738,855873,22.09,22.69,25.93,37.87,49.85
739,856930,22.11,22.65,25.94,37.87,49.86
740,857988,22.1,22.68,25.94,37.87,49.81
741,859044,22.11,22.69,25.94,37.94,49.79
742,860101,22.1,22.69,25.95,37.92,49.78
743,861158,22.1,22.7,25.97,37.93,49.71
744,862216,22.09,22.69,25.98,37.94,49.7
745,863272,22.1,22.7,26.01,37.96,49.68
746,864329,22.09,22.69,25.99,37.97,49.62
747,865386,22.08,22.69,26.0,37.97,49.61
748,866444,22.14,22.68,26.01,38.0,49.56
749,867501,22.06,22.69,26.02,38.0,49.54
750,868557,22.11,22.69,26.03,38.01,49.57
751,869614,22.11,22.7,26.03,38.01,49.58
752,870671,22.13,22.7,26.03,38.04,49.57
753,871728,22.09,22.71,26.04,38.06,49.63
754,872785,22.12,22.72,26.07,38.08,49.65
755,873842,22.1,22.7,26.07,38.06,49.7
756,874899,22.08,22.71,26.06,38.09,49.7
757,875956,22.05,22.71,26.07,38.08,49.72
758,877012,22.09,22.72,26.07,38.08,49.77
759,878070,22.08,22.69,26.08,38.13,49.77
760,879127,22.09,22.7,26.08,38.13,49.82
761,880184,22.11,22.7,26.11,38.13,49.83
762,881241,22.11,22.72,26.12,38.16,49.82
763,882298,22.08,22.72,26.11,38.16,49.86
764,883355,22.08,22.7,26.12,38.16,49.88
765,884412,22.14,22.71,26.13,38.14,49.93
766,885469,22.11,22.72,26.15,38.15,49.98
767,886526,22.07,22.72,26.14,38.18,49.97
768,887583,22.11,22.72,26.16,38.2,50.01
769,888640,22.04,22.72,26.16,38.19,50.07
770,889697,22.08,22.73,26.16,38.22,50.09
771,890755,22.09,22.72,26.18,38.21,50.12
772,891811,22.11,22.74,26.21,38.23,50.17
773,892868,22.14,22.75,26.22,38.23,50.21
774,893926,22.14,22.75,26.21,38.24,50.27
775,894983,22.09,22.77,26.22,38.24,50.26
776,896039,22.11,22.77,26.23,38.28,50.31
777,897097,22.1,22.77,26.23,38.28,50.35
778,898154,22.09,22.78,26.25,38.28,50.37
779,899211,22.09,22.77,26.26,38.27,50.4
780,900268,22.11,22.77,26.26,38.28,50.39
781,901325,22.14,22.77,26.26,38.28,50.43
782,902382,22.09,22.76,26.26,38.28,50.42
783,903440,22.14,22.76,26.28,38.3,50.44
784,904497,22.09,22.79,26.27,38.31,50.49
785,905553,22.13,22.79,26.28,38.33,50.49
786,906611,22.1,22.78,26.32,38.33,50.54
787,907668,22.08,22.79,26.32,38.35,50.51
788,908725,22.1,22.79,26.33,38.36,50.54
789,909783,22.1,22.8,26.34,38.35,50.52
790,910839,22.11,22.81,26.34,38.36,50.48
791,911896,22.07,22.8,26.34,38.37,50.42
792,912954,22.11,22.81,26.35,38.35,50.37
793,914011,22.09,22.8,26.36,38.37,50.35
794,915067,22.09,22.81,26.35,38.38,50.32
795,916125,22.08,22.81,26.4,38.4,50.31
796,917182,22.09,22.82,26.4,38.38,50.31
797,918240,22.09,22.83,26.39,38.42,50.27
798,919297,22.09,22.8,26.4,38.4,50.29
799,920353,22.11,22.84,26.41,38.42,50.19
800,921411,22.09,22.84,26.42,38.42,50.21
801,922468,22.08,22.84,26.42,38.43,50.12
802,923525,22.08,22.85,26.42,38.47,50.12
803,924582,22.09,22.84,26.43,38.43,50.11
804,925639,22.07,22.82,26.45,38.45,50.15
805,926696,22.11,22.85,26.47,38.48,50.12
806,927754,22.09,22.84,26.46,38.51,50.18
807,928811,22.13,22.86,26.47,38.52,50.16
808,929868,22.12,22.85,26.48,38.54,50.16
809,930925,22.13,22.88,26.5,38.52,50.15
810,931982,22.09,22.86,26.53,38.54,50.17
811,933040,22.13,22.88,26.53,38.56,50.16
812,934096,22.11,22.89,26.53,38.57,50.15
813,935154,22.13,22.88,26.54,38.55,50.18
814,936211,22.09,22.9,26.55,38.58,50.18
815,937268,22.09,22.9,26.56,38.57,50.19
816,938326,22.12,22.89,26.55,38.55,50.22
817,939382,22.08,22.91,26.59,38.59,50.3
818,940440,22.12,22.91,26.58,38.59,50.25
819,941497,22.13,22.92,26.61,38.6,50.28
820,942554,22.16,22.91,26.6,38.64,50.29
821,943611,22.09,22.92,26.62,38.6,50.34
822,944668,22.11,22.92,26.61,38.62,50.39
823,945726,22.12,22.91,26.62,38.64,50.4
824,946783,22.09,22.93,26.64,38.64,50.43
825,947840,22.15,22.93,26.66,38.66,50.45
826,948897,22.16,22.94,26.67,38.65,50.45
827,949954,22.11,22.96,26.67,38.66,50.49
828,951012,22.12,22.94,26.67,38.68,50.51
829,952069,22.11,22.94,26.68,38.69,50.55
830,953125,22.16,22.96,26.71,38.72,50.53
831,954183,22.16,22.98,26.71,38.72,50.56
832,955240,22.14,22.96,26.73,38.74,50.54
833,956297,22.14,22.98,26.73,38.72,50.53
834,957355,22.18,22.99,26.74,38.71,50.54
835,958411,22.16,22.98,26.75,38.74,50.58
836,959468,22.17,22.98,26.74,38.74,50.54
837,960526,22.14,22.98,26.75,38.78,50.57
838,961583,22.16,22.99,26.77,38.78,50.6
839,962640,22.18,22.98,26.8,38.78,50.58
840,963697,22.16,23.0,26.8,38.8,50.63
841,964754,22.14,22.99,26.79,38.78,50.62
842,965812,22.2,22.99,26.8,38.82,50.69
843,966868,22.15,23.01,26.82,38.83,50.7
844,967925,22.18,23.0,26.82,38.8,50.73
845,968983,22.17,22.99,26.83,38.85,50.74
846,970040,22.16,23.01,26.83,38.82,50.8
847,971097,22.18,23.02,26.86,38.85,50.82
848,972154,22.16,23.03,26.85,38.84,50.83
849,973211,22.18,23.03,26.87,38.87,50.84
850,974268,22.17,23.02,26.87,38.87,50.8
851,975326,22.18,23.03,26.87,38.87,50.7
852,976382,22.19,23.03,26.88,38.86,50.63
853,977439,22.22,23.05,26.88,38.9,50.58
854,978497,22.18,23.06,26.88,38.88,50.48
855,979554,22.19,23.04,26.9,38.88,50.45
856,980611,22.15,23.05,26.93,38.95,50.43
857,981668,22.22,23.06,26.93,38.92,50.44
858,982725,22.17,23.04,26.93,38.92,50.43
859,983783,22.15,23.06,26.94,38.92,50.42
860,984840,22.2,23.04,26.93,38.96,50.42
861,985896,22.18,23.04,26.95,38.93,50.45
862,986954,22.16,23.07,26.96,38.95,50.42
863,988011,22.14,23.04,26.95,38.95,50.46
864,989068,22.18,23.06,26.99,38.97,50.46
865,990126,22.19,23.06,27.0,38.98,50.48
866,991182,22.18,23.07,27.0,39.01,50.53
867,992239,22.15,23.09,27.01,39.0,50.54
868,993297,22.12,23.09,27.02,39.03,50.54
869,994354,22.2,23.11,27.03,39.0,50.57
870,995410,22.18,23.1,27.02,39.02,50.54
871,996468,22.21,23.1,27.03,39.01,50.55
872,997525,22.18,23.11,27.06,39.03,50.61
873,998583,22.22,23.13,27.05,39.06,50.62
874,999640,22.22,23.11,27.06,39.07,50.61
875,1000696,22.26,23.13,27.08,39.07,50.66
876,1001754,22.23,23.13,27.08,39.09,50.67
877,1002812,22.21,23.12,27.07,39.08,50.67
878,1003870,22.18,23.13,27.1,39.1,50.68
879,1004928,22.2,23.12,27.1,39.1,50.67
880,1005984,22.2,23.13,27.13,39.1,50.67
881,1007042,22.18,23.15,27.13,39.12,50.67
882,1008100,22.18,23.16,27.13,39.13,50.69
883,1009158,22.2,23.17,27.13,39.12,50.71
884,1010215,22.18,23.15,27.15,39.13,50.68
885,1011273,22.21,23.18,27.15,39.15,50.7
886,1012331,22.18,23.19,27.16,39.15,50.71
887,1013389,22.19,23.18,27.18,39.15,50.77
888,1014446,22.2,23.2,27.2,39.17,50.78
889,1015503,22.18,23.18,27.19,39.17,50.77
890,1016561,22.24,23.2,27.22,39.17,50.79
891,1017619,22.21,23.18,27.22,39.19,50.8
892,1018677,22.22,23.2,27.21,39.2,50.79
893,1019735,22.19,23.18,27.23,39.21,50.79
894,1020792,22.19,23.21,27.24,39.2,50.82
895,1021850,22.22,23.18,27.25,39.24,50.83
896,1022908,22.21,23.19,27.26,39.24,50.82
897,1023965,22.24,23.2,27.28,39.22,50.76
898,1025022,22.2,23.22,27.27,39.25,50.81
899,1026080,22.24,23.23,27.27,39.28,50.79
900,1027138,22.17,23.21,27.27,39.25,50.8
901,1028196,22.16,23.23,27.28,39.27,50.76
902,1029254,22.21,23.21,27.28,39.28,50.79
903,1030311,22.19,23.25,27.3,39.29,50.77
904,1031369,22.21,23.24,27.3,39.32,50.79
905,1032426,22.2,23.25,27.34,39.32,50.81
906,1033484,22.18,23.26,27.35,39.31,50.76
907,1034542,22.19,23.26,27.33,39.32,50.73
908,1035599,22.18,23.27,27.34,39.34,50.73
909,1036657,22.18,23.26,27.34,39.34,50.73
910,1037715,22.22,23.26,27.36,39.36,50.71
911,1038773,22.18,23.27,27.36,39.36,50.69
912,1039831,22.19,23.25,27.38,39.37,50.68
913,1040888,22.18,23.28,27.39,39.37,50.69
914,1041946,22.24,23.25,27.4,39.39,50.69
915,1043003,22.21,23.28,27.39,39.38,50.68
916,1044061,22.22,23.28,27.41,39.38,50.7
917,1045118,22.22,23.31,27.4,39.4,50.71
918,1046176,22.23,23.31,27.42,39.37,50.68
919,1047234,22.25,23.31,27.41,39.39,50.63
920,1048292,22.23,23.32,27.41,39.41,50.63
921,1049350,22.21,23.3,27.44,39.41,50.67
922,1050407,22.21,23.31,27.46,39.44,50.68
923,1051465,22.23,23.32,27.46,39.44,50.65
924,1052522,22.23,23.33,27.46,39.46,50.67
925,1053580,22.23,23.33,27.46,39.45,50.68
926,1054638,22.2,23.32,27.46,39.48,50.64
927,1055695,22.21,23.33,27.47,39.47,50.65
928,1056753,22.18,23.33,27.48,39.47,50.66
929,1057811,22.16,23.33,27.48,39.5,50.67
930,1058869,22.21,23.36,27.49,39.51,50.67
931,1059927,22.2,23.34,27.51,39.53,50.64
932,1060984,22.21,23.34,27.53,39.51,50.67
933,1062041,22.2,23.33,27.55,39.55,50.66
934,1063099,22.24,23.36,27.55,39.53,50.66
935,1064157,22.25,23.36,27.54,39.56,50.66
936,1065214,22.21,23.36,27.55,39.56,50.67
937,1066272,22.23,23.36,27.55,39.57,50.65
938,1067330,22.19,23.4,27.56,39.61,50.67
939,1068387,22.22,23.35,27.57,39.59,50.65
940,1069445,22.21,23.38,27.58,39.61,50.62
941,1070502,22.24,23.38,27.58,39.59,50.59
942,1071560,22.2,23.39,27.58,39.59,50.59
943,1072618,22.22,23.38,27.6,39.59,50.59
944,1073676,22.22,23.38,27.59,39.6,50.55
945,1074733,22.2,23.38,27.6,39.63,50.55
946,1075790,22.19,23.38,27.6,39.6,50.54
947,1076848,22.18,23.39,27.6,39.63,50.54
948,1077906,22.21,23.38,27.6,39.63,50.49
949,1078964,22.2,23.39,27.61,39.64,50.5
950,1080022,22.22,23.39,27.65,39.68,50.48
951,1081079,22.21,23.4,27.64,39.68,50.47
952,1082137,22.19,23.41,27.67,39.7,50.49
953,1083195,22.23,23.42,27.66,39.69,50.46
954,1084253,22.22,23.42,27.67,39.68,50.52
955,1085310,22.2,23.43,27.67,39.71,50.51
956,1086368,22.22,23.45,27.68,39.69,50.55
957,1087426,22.2,23.45,27.67,39.71,50.53
958,1088484,22.22,23.45,27.7,39.74,50.57
959,1089541,22.22,23.43,27.7,39.74,50.57
960,1090598,22.24,23.45,27.71,39.74,50.55
961,1091656,22.2,23.45,27.73,39.74,50.55
962,1092714,22.2,23.44,27.71,39.78,50.53
963,1093772,22.23,23.47,27.73,39.76,50.51
964,1094830,22.2,23.46,27.74,39.77,50.49
965,1095887,22.26,23.45,27.74,39.74,50.54
966,1096945,22.26,23.46,27.75,39.78,50.5
967,1098003,22.22,23.45,27.75,39.79,50.49
968,1099061,22.23,23.47,27.76,39.8,50.47
969,1100119,22.22,23.48,27.78,39.8,50.44
970,1101176,22.24,23.48,27.79,39.83,50.48
971,1102234,22.3,23.51,27.8,39.81,50.53
972,1103292,22.24,23.49,27.8,39.81,50.49
973,1104350,22.26,23.52,27.8,39.82,50.52
974,1105408,22.26,23.5,27.81,39.83,50.56
975,1106465,22.28,23.5,27.81,39.83,50.54
976,1107523,22.26,23.51,27.8,39.84,50.56
977,1108581,22.25,23.52,27.8,39.84,50.57
978,1109639,22.2,23.52,27.83,39.84,50.53
979,1110696,22.26,23.52,27.84,39.86,50.47
980,1111754,22.24,23.54,27.84,39.88,50.47
981,1112812,22.28,23.54,27.87,39.88,50.49
982,1113870,22.27,23.52,27.87,39.9,50.52
983,1114928,22.24,23.53,27.88,39.86,50.54
984,1115985,22.26,23.54,27.87,39.89,50.55
985,1117043,22.24,23.53,27.88,39.9,50.59
986,1118101,22.25,23.55,27.88,39.91,50.67
987,1119159,22.25,23.55,27.92,39.91,50.72
988,1120217,22.28,23.53,27.89,39.9,50.73
989,1121273,22.27,23.57,27.91,39.94,50.77
990,1122331,22.22,23.56,27.91,39.93,50.83
991,1123389,22.29,23.58,27.93,39.9,50.83
992,1124447,22.27,23.55,27.94,39.91,50.84
993,1125505,22.25,23.56,27.95,39.91,50.87
994,1126562,22.26,23.57,27.95,39.91,50.85
