,Tempo,T0,T1,T2,T3,T4
93,99177,23.73,23.36,23.26,24.06,34.06
94,100233,23.72,23.37,23.26,24.06,34.17
95,101289,23.72,23.38,23.25,24.07,34.24
96,102346,23.71,23.38,23.26,24.08,34.33
97,103403,23.72,23.37,23.26,24.08,34.47
98,104460,23.72,23.37,23.26,24.1,34.58
99,105517,23.74,23.38,23.27,24.12,34.65
100,106573,23.7,23.38,23.26,24.11,34.76
101,107630,23.71,23.38,23.26,24.12,34.88
102,108687,23.72,23.38,23.26,24.13,34.95
103,109744,23.74,23.38,23.26,24.14,35.06
104,110800,23.74,23.38,23.26,24.17,35.15
105,111857,23.7,23.38,23.26,24.16,35.26
106,112914,23.73,23.39,23.26,24.17,35.36
107,113971,23.75,23.38,23.26,24.17,35.46
108,115027,23.71,23.37,23.26,24.2,35.55
109,116084,23.71,23.38,23.26,24.21,35.64
110,117141,23.71,23.39,23.26,24.26,35.72
111,118198,23.73,23.38,23.26,24.25,35.81
112,119255,23.7,23.39,23.26,24.25,35.88
113,120311,23.72,23.39,23.26,24.29,35.98
114,121368,23.72,23.38,23.26,24.28,36.08
115,122425,23.72,23.38,23.26,24.3,36.17
116,123482,23.72,23.38,23.26,24.3,36.27
117,124538,23.72,23.39,23.26,24.32,36.34
118,125595,23.75,23.39,23.26,24.33,36.45
119,126652,23.75,23.38,23.26,24.36,36.52
120,127709,23.72,23.39,23.26,24.37,36.61
121,128765,23.74,23.39,23.26,24.39,36.71
122,129822,23.73,23.39,23.26,24.39,36.85
123,130879,23.74,23.38,23.26,24.4,36.89
124,131936,23.73,23.39,23.26,24.43,36.99
125,132993,23.72,23.4,23.26,24.45,37.09
126,134049,23.72,23.39,23.26,24.43,37.21
127,135106,23.77,23.38,23.26,24.46,37.3
128,136163,23.74,23.38,23.26,24.47,37.36
129,137220,23.74,23.39,23.26,24.49,37.44
130,138276,23.72,23.38,23.26,24.52,37.54
131,139333,23.7,23.39,23.26,24.54,37.61
132,140390,23.74,23.38,23.26,24.56,37.71
133,141447,23.75,23.39,23.26,24.56,37.81
134,142503,23.74,23.38,23.26,24.6,37.89
135,143560,23.75,23.39,23.27,24.6,37.98
136,144617,23.72,23.39,23.26,24.62,38.06
137,145674,23.73,23.38,23.26,24.65,38.15
138,146731,23.73,23.39,23.27,24.66,38.24
139,147787,23.73,23.38,23.27,24.67,38.34
140,148844,23.72,23.38,23.26,24.7,38.4
141,149901,23.74,23.38,23.26,24.73,38.49
142,150958,23.73,23.38,23.26,24.73,38.56
143,152014,23.73,23.38,23.26,24.75,38.64
144,153071,23.74,23.36,23.27,24.77,38.71
145,154128,23.74,23.39,23.26,24.79,38.79
146,155185,23.72,23.38,23.26,24.81,38.86
147,156242,23.74,23.38,23.26,24.81,38.93
148,157299,23.72,23.38,23.27,24.84,39.0
149,158356,23.72,23.38,23.26,24.85,39.08
150,159413,23.72,23.38,23.26,24.88,39.17
151,160470,23.72,23.38,23.27,24.89,39.22
152,161526,23.74,23.39,23.27,24.93,39.29
153,162583,23.73,23.38,23.27,24.93,39.35
154,163640,23.74,23.38,23.27,24.97,39.42
155,164697,23.74,23.38,23.26,24.98,39.49
156,165753,23.73,23.39,23.26,25.02,39.57
157,166811,23.72,23.39,23.27,25.04,39.65
158,167868,23.75,23.39,23.27,25.05,39.73
159,168925,23.74,23.38,23.27,25.06,39.8
160,169981,23.72,23.38,23.26,25.08,39.86
161,171038,23.73,23.39,23.27,25.09,39.93
162,172095,23.74,23.39,23.28,25.11,40.02
163,173152,23.74,23.39,23.27,25.16,40.07
164,174210,23.74,23.38,23.27,25.17,40.13
165,175266,23.72,23.4,23.26,25.2,40.21
166,176323,23.72,23.38,23.28,25.24,40.28
167,177380,23.71,23.38,23.26,25.23,40.35
168,178437,23.7,23.38,23.27,25.27,40.42
169,179494,23.71,23.37,23.26,25.26,40.48
170,180551,23.73,23.38,23.27,25.31,40.54
171,181608,23.72,23.38,23.28,25.31,40.56
172,182665,23.72,23.37,23.26,25.35,40.64
173,183721,23.73,23.38,23.27,25.36,40.69
174,184779,23.72,23.38,23.27,25.38,40.78
175,185836,23.72,23.38,23.28,25.41,40.83
176,186893,23.73,23.38,23.27,25.43,40.92
177,187950,23.72,23.38,23.28,25.47,40.98
178,189006,23.73,23.39,23.27,25.46,41.05
179,190063,23.73,23.38,23.28,25.5,41.12
180,191121,23.72,23.38,23.28,25.52,41.19
181,192178,23.72,23.38,23.28,25.55,41.27
182,193234,23.72,23.4,23.31,25.6,41.38
183,194291,23.75,23.4,23.33,25.64,41.47
184,195348,23.76,23.4,23.32,25.67,41.51
185,196406,23.74,23.4,23.32,25.69,41.58
186,197463,23.74,23.4,23.32,25.72,41.65
187,198519,23.74,23.4,23.32,25.73,41.7
188,199576,23.73,23.4,23.32,25.76,41.77
189,200633,23.75,23.4,23.32,25.79,41.82
190,201690,23.73,23.4,23.32,25.82,41.9
191,202747,23.73,23.4,23.32,25.83,41.95
192,203804,23.73,23.39,23.32,25.85,42.02
193,204861,23.72,23.39,23.32,25.88,42.09
194,205918,23.74,23.39,23.32,25.89,42.13
195,206974,23.74,23.39,23.33,25.93,42.21
196,208031,23.74,23.39,23.32,25.96,42.24
197,209089,23.74,23.39,23.32,25.97,42.31
198,210146,23.72,23.39,23.32,25.98,42.35
199,211203,23.74,23.39,23.32,26.04,42.39
200,212259,23.73,23.39,23.33,26.06,42.43
201,213316,23.73,23.4,23.32,26.06,42.48
202,214373,23.73,23.39,23.32,26.11,42.56
203,215431,23.72,23.39,23.33,26.12,42.59
204,216487,23.73,23.38,23.32,26.17,42.67
205,217544,23.73,23.39,23.33,26.16,42.7
206,218601,23.73,23.39,23.32,26.2,42.77
207,219658,23.72,23.39,23.33,26.23,42.82
208,220715,23.74,23.39,23.33,26.23,42.87
209,221771,23.73,23.39,23.33,26.26,42.9
210,222828,23.74,23.39,23.32,26.28,42.94
211,223886,23.73,23.4,23.32,26.32,43.0
212,224943,23.74,23.39,23.32,26.35,43.06
213,225999,23.72,23.39,23.33,26.38,43.12
214,227056,23.71,23.39,23.32,26.41,43.15
215,228113,23.73,23.39,23.36,26.43,43.19
216,229170,23.72,23.39,23.33,26.44,43.22
217,230226,23.72,23.39,23.35,26.47,43.3
218,231283,23.7,23.39,23.35,26.5,43.34
219,232340,23.72,23.38,23.36,26.5,43.41
220,233397,23.71,23.39,23.38,26.55,43.46
221,234454,23.7,23.39,23.36,26.57,43.52
222,235511,23.7,23.39,23.36,26.59,43.56
223,236568,23.7,23.39,23.36,26.64,43.62
224,237625,23.7,23.39,23.38,26.65,43.68
225,238681,23.69,23.39,23.37,26.68,43.77
226,239737,23.67,23.39,23.37,26.69,43.79
227,240794,23.7,23.38,23.38,26.74,43.86
228,241851,23.69,23.39,23.38,26.75,43.91
229,242908,23.7,23.39,23.37,26.77,43.92
230,243964,23.69,23.39,23.39,26.81,43.99
231,245021,23.68,23.38,23.38,26.81,44.05
232,246078,23.71,23.38,23.39,26.85,44.07
233,247135,23.67,23.38,23.38,26.88,44.14
234,248192,23.69,23.39,23.38,26.9,44.19
235,249248,23.67,23.39,23.38,26.93,44.21
236,250305,23.68,23.38,23.38,26.94,44.26
237,251362,23.67,23.37,23.39,26.99,44.33
238,252419,23.68,23.38,23.39,27.03,44.35
239,253475,23.67,23.37,23.39,27.04,44.4
240,254532,23.67,23.38,23.39,27.07,44.46
241,255589,23.67,23.39,23.39,27.09,44.48
242,256646,23.67,23.38,23.39,27.14,44.54
243,257702,23.67,23.37,23.39,27.13,44.59
244,258759,23.67,23.38,23.39,27.18,44.64
245,259816,23.67,23.38,23.39,27.2,44.68
246,260873,23.67,23.36,23.39,27.22,44.73
247,261929,23.67,23.37,23.39,27.26,44.77
248,262986,23.66,23.36,23.39,27.26,44.81
249,264043,23.67,23.37,23.39,27.31,44.83
250,265100,23.65,23.37,23.39,27.34,44.87
251,266157,23.67,23.37,23.39,27.36,44.91
252,267213,23.66,23.38,23.39,27.39,44.98
253,268270,23.65,23.38,23.39,27.41,44.98
254,269327,23.67,23.38,23.39,27.46,45.02
255,270383,23.66,23.37,23.4,27.49,45.06
256,271439,23.67,23.38,23.39,27.49,45.1
257,272496,23.66,23.38,23.42,27.53,45.14
258,273553,23.65,23.38,23.41,27.55,45.18
259,274610,23.67,23.38,23.41,27.59,45.23
260,275666,23.67,23.38,23.42,27.59,45.25
261,276723,23.67,23.38,23.43,27.64,45.31
262,277779,23.67,23.38,23.44,27.68,45.32
263,278836,23.67,23.39,23.44,27.68,45.32
264,279892,23.7,23.38,23.45,27.74,45.38
265,280949,23.67,23.36,23.46,27.75,45.4
266,282006,23.67,23.39,23.46,27.76,45.47
267,283063,23.67,23.38,23.46,27.82,45.51
268,284120,23.67,23.38,23.46,27.81,45.53
269,285176,23.66,23.37,23.46,27.85,45.58
270,286233,23.67,23.39,23.46,27.88,45.6
271,287290,23.65,23.39,23.46,27.91,45.64
272,288347,23.68,23.37,23.46,27.94,45.69
273,289403,23.66,23.38,23.46,27.96,45.72
274,290460,23.67,23.38,23.46,27.99,45.76
275,291517,23.66,23.36,23.46,28.01,45.78
276,292574,23.67,23.38,23.46,28.03,45.86
277,293630,23.67,23.35,23.46,28.05,45.9
278,294688,23.66,23.38,23.47,28.08,45.91
279,295745,23.67,23.38,23.46,28.11,45.99
280,296802,23.65,23.38,23.46,28.13,46.0
281,297859,23.67,23.36,23.46,28.17,46.05
282,298915,23.67,23.35,23.47,28.21,46.13
283,299972,23.66,23.34,23.46,28.22,46.13
284,301029,23.66,23.36,23.49,28.24,46.17
285,302086,23.67,23.35,23.5,28.28,46.23
286,303142,23.65,23.36,23.5,28.31,46.28
287,304199,23.66,23.37,23.51,28.33,46.32
288,305256,23.67,23.36,23.52,28.35,46.37
289,306314,23.66,23.36,23.53,28.39,46.39
290,307371,23.66,23.36,23.52,28.42,46.43
291,308427,23.67,23.36,23.53,28.44,46.47
292,309484,23.66,23.38,23.53,28.46,46.53
293,310541,23.66,23.36,23.53,28.49,46.55
294,311598,23.66,23.36,23.53,28.51,46.62
295,312654,23.66,23.37,23.53,28.57,46.66
296,313712,23.65,23.38,23.53,28.59,46.69
297,314769,23.65,23.36,23.53,28.61,46.73
298,315826,23.67,23.37,23.53,28.62,46.77
299,316882,23.67,23.36,23.53,28.68,46.8
300,317939,23.67,23.36,23.54,28.69,46.85
301,318996,23.66,23.38,23.53,28.7,46.88
302,320053,23.65,23.36,23.54,28.74,46.93
303,321110,23.65,23.38,23.54,28.76,46.95
304,322167,23.66,23.38,23.54,28.79,46.98
305,323224,23.68,23.38,23.57,28.81,46.98
306,324281,23.66,23.38,23.58,28.84,47.03
307,325338,23.65,23.38,23.59,28.87,47.03
308,326394,23.66,23.37,23.59,28.89,47.03
309,327451,23.66,23.39,23.59,28.94,47.05
310,328508,23.65,23.38,23.59,28.96,47.05
311,329565,23.66,23.38,23.59,28.97,47.06
312,330621,23.65,23.39,23.59,29.01,47.11
313,331678,23.65,23.39,23.59,29.04,47.13
314,332735,23.67,23.38,23.6,29.06,47.17
315,333792,23.66,23.39,23.6,29.09,47.21
316,334849,23.65,23.38,23.59,29.11,47.24
317,335905,23.65,23.38,23.59,29.12,47.26
318,336962,23.66,23.39,23.6,29.17,47.26
319,338019,23.67,23.38,23.6,29.19,47.3
320,339076,23.66,23.38,23.64,29.22,47.33
321,340132,23.64,23.37,23.65,29.25,47.36
322,341189,23.66,23.38,23.65,29.29,47.37
323,342246,23.66,23.38,23.65,29.3,47.39
324,343303,23.66,23.38,23.65,29.31,47.44
325,344359,23.65,23.37,23.66,29.35,47.44
326,345416,23.66,23.38,23.66,29.38,47.49
327,346473,23.66,23.38,23.66,29.4,47.52
328,347530,23.66,23.38,23.66,29.43,47.54
329,348587,23.65,23.36,23.66,29.47,47.56
330,349643,23.66,23.38,23.66,29.47,47.58
331,350700,23.65,23.38,23.66,29.51,47.61
332,351758,23.65,23.38,23.66,29.54,47.62
333,352815,23.66,23.38,23.67,29.55,47.66
334,353871,23.65,23.38,23.67,29.58,47.71
335,354928,23.67,23.38,23.67,29.59,47.77
336,355985,23.65,23.36,23.7,29.63,47.79
337,357042,23.65,23.36,23.71,29.67,47.85
338,358098,23.65,23.37,23.73,29.68,47.87
339,359155,23.64,23.37,23.72,29.71,47.94
340,360212,23.67,23.38,23.72,29.73,47.98
341,361269,23.65,23.39,23.73,29.77,48.04
342,362326,23.65,23.37,23.73,29.78,48.07
343,363382,23.65,23.36,23.73,29.83,48.1
344,364439,23.65,23.37,23.73,29.84,48.15
345,365497,23.65,23.38,23.73,29.88,48.17
346,366554,23.64,23.39,23.73,29.9,48.24
347,367610,23.65,23.38,23.73,29.92,48.28
348,368667,23.65,23.38,23.73,29.96,48.3
349,369724,23.65,23.39,23.74,29.98,48.3
350,370781,23.64,23.37,23.77,30.01,48.36
351,371837,23.64,23.38,23.78,30.03,48.39
352,372894,23.66,23.37,23.79,30.05,48.43
353,373951,23.64,23.38,23.79,30.08,48.44
354,375008,23.65,23.38,23.8,30.11,48.46
355,376065,23.64,23.38,23.8,30.14,48.49
356,377121,23.65,23.38,23.8,30.18,48.53
357,378178,23.65,23.36,23.8,30.19,48.54
358,379235,23.65,23.39,23.8,30.2,48.57
359,380292,23.63,23.39,23.8,30.26,48.59
360,381348,23.63,23.37,23.8,30.27,48.61
361,382406,23.66,23.38,23.82,30.29,48.63
362,383463,23.65,23.38,23.82,30.32,48.68
363,384520,23.63,23.38,23.83,30.35,48.69
364,385576,23.65,23.39,23.84,30.37,48.71
365,386633,23.65,23.38,23.85,30.4,48.72
366,387690,23.64,23.37,23.86,30.4,48.77
367,388747,23.67,23.39,23.86,30.45,48.82
368,389804,23.64,23.38,23.86,30.46,48.81
369,390860,23.65,23.39,23.86,30.51,48.88
370,391917,23.65,23.39,23.86,30.52,48.92
371,392974,23.62,23.39,23.86,30.54,48.93
372,394031,23.62,23.38,23.86,30.56,48.95
373,395087,23.65,23.38,23.87,30.59,48.98
374,396144,23.65,23.39,23.86,30.62,49.01
375,397201,23.64,23.39,23.89,30.64,49.04
376,398258,23.65,23.38,23.92,30.67,49.06
377,399314,23.64,23.39,23.92,30.7,49.09
378,400371,23.63,23.38,23.92,30.73,49.12
379,401428,23.62,23.38,23.93,30.74,49.17
380,402485,23.62,23.38,23.93,30.77,49.2
381,403542,23.64,23.38,23.93,30.77,49.23
382,404598,23.63,23.39,23.93,30.82,49.28
383,405655,23.64,23.38,23.93,30.85,49.31
384,406712,23.65,23.39,23.93,30.87,49.31
385,407769,23.65,23.38,23.94,30.89,49.34
386,408825,23.62,23.38,23.93,30.91,49.38
387,409882,23.64,23.38,23.94,30.94,49.38
388,410939,23.61,23.39,23.96,30.94,49.44
389,411996,23.62,23.38,23.96,30.98,49.47
390,413052,23.62,23.38,23.99,31.01,49.47
391,414109,23.64,23.39,24.0,31.04,49.48
392,415166,23.63,23.38,24.0,31.07,49.5
393,416223,23.62,23.39,24.0,31.1,49.51
394,417280,23.64,23.39,24.0,31.13,49.55
395,418335,23.65,23.39,24.0,31.15,49.58
396,419392,23.62,23.38,24.0,31.17,49.59
397,420449,23.64,23.39,24.01,31.19,49.59
398,421506,23.65,23.39,24.01,31.22,49.62
399,422562,23.65,23.39,24.04,31.25,49.67
400,423619,23.65,23.39,24.05,31.28,49.65
401,424676,23.66,23.38,24.06,31.32,49.7
402,425733,23.65,23.4,24.07,31.32,49.73
403,426789,23.65,23.39,24.07,31.35,49.78
404,427846,23.65,23.39,24.07,31.35,49.78
405,428903,23.65,23.39,24.07,31.39,49.8
406,429960,23.65,23.39,24.07,31.4,49.85
407,431016,23.64,23.39,24.07,31.44,49.86
408,432073,23.66,23.39,24.08,31.47,49.85
409,433129,23.66,23.39,24.08,31.47,49.86
410,434186,23.62,23.38,24.1,31.52,49.88
411,435243,23.65,23.39,24.13,31.53,49.87
412,436299,23.65,23.39,24.13,31.55,49.88
413,437356,23.64,23.4,24.13,31.58,49.89
414,438413,23.65,23.39,24.13,31.6,49.93
415,439470,23.67,23.39,24.13,31.62,49.94
416,440526,23.65,23.4,24.13,31.64,49.94
417,441584,23.65,23.4,24.14,31.67,49.98
418,442641,23.65,23.4,24.14,31.7,50.0
419,443698,23.64,23.4,24.16,31.73,50.02
420,444754,23.63,23.39,24.19,31.76,50.04
421,445811,23.66,23.4,24.19,31.76,50.08
422,446868,23.65,23.39,24.2,31.8,50.13
423,447925,23.65,23.39,24.2,31.82,50.14
424,448982,23.65,23.4,24.2,31.86,50.17
425,450038,23.65,23.4,24.2,31.87,50.19
426,451095,23.65,23.4,24.2,31.91,50.24
427,452152,23.65,23.42,24.21,31.93,50.26
428,453210,23.65,23.42,24.2,31.95,50.25
429,454266,23.66,23.43,24.26,31.96,50.29
430,455323,23.65,23.44,24.27,32.0,50.29
431,456380,23.65,23.43,24.27,32.02,50.33
432,457437,23.65,23.44,24.27,32.05,50.35
433,458493,23.65,23.44,24.27,32.08,50.39
434,459551,23.67,23.45,24.27,32.1,50.4
435,460608,23.65,23.46,24.28,32.12,50.45
436,461665,23.64,23.45,24.28,32.14,50.46
437,462722,23.65,23.45,24.3,32.17,50.49
438,463778,23.65,23.46,24.32,32.19,50.54
439,464836,23.64,23.46,24.33,32.19,50.57
440,465893,23.66,23.46,24.33,32.24,50.59
441,466950,23.65,23.45,24.34,32.25,50.61
442,468006,23.66,23.45,24.34,32.28,50.64
443,469063,23.65,23.46,24.34,32.3,50.68
444,470120,23.65,23.46,24.34,32.31,50.72
445,471178,23.65,23.46,24.35,32.35,50.75
446,472235,23.66,23.46,24.37,32.34,50.77
447,473291,23.67,23.46,24.38,32.4,50.8
448,474348,23.65,23.45,24.39,32.41,50.84
449,475405,23.67,23.45,24.4,32.43,50.83
450,476462,23.66,23.46,24.4,32.46,50.84
451,477518,23.66,23.46,24.39,32.48,50.86
452,478575,23.65,23.46,24.4,32.5,50.9
453,479632,23.65,23.46,24.4,32.52,50.9
454,480689,23.65,23.46,24.4,32.55,50.94
455,481745,23.65,23.46,24.41,32.59,50.95
456,482802,23.65,23.45,24.43,32.62,50.98
457,483860,23.65,23.45,24.45,32.61,50.98
458,484917,23.65,23.46,24.47,32.65,51.02
459,485974,23.65,23.46,24.47,32.66,51.07
460,487030,23.65,23.46,24.47,32.68,51.05
461,488087,23.64,23.46,24.47,32.72,51.07
462,489144,23.65,23.47,24.47,32.74,51.1
463,490201,23.67,23.46,24.48,32.76,51.14
464,491257,23.64,23.46,24.48,32.77,51.17
465,492314,23.65,23.46,24.48,32.81,51.18
466,493371,23.65,23.46,24.48,32.81,51.18
467,494428,23.65,23.45,24.53,32.83,51.18
468,495485,23.65,23.46,24.54,32.86,51.18
469,496542,23.65,23.46,24.54,32.89,51.17
470,497599,23.65,23.45,24.54,32.9,51.2
471,498656,23.66,23.46,24.54,32.92,51.19
472,499713,23.65,23.46,24.54,32.95,51.22
473,500769,23.66,23.47,24.54,32.97,51.21
474,501826,23.65,23.47,24.55,33.0,51.26
475,502883,23.65,23.46,24.55,33.02,51.27
476,503941,23.65,23.46,24.57,33.03,51.28
477,504997,23.65,23.46,24.59,33.06,51.29
478,506054,23.65,23.46,24.6,33.07,51.31
479,507111,23.66,23.47,24.6,33.09,51.36
480,508168,23.64,23.46,24.6,33.11,51.36
481,509224,23.65,23.46,24.6,33.13,51.38
482,510281,23.65,23.46,24.6,33.15,51.4
483,511338,23.66,23.47,24.6,33.18,51.41
484,512395,23.65,23.46,24.61,33.22,51.45
485,513452,23.64,23.47,24.61,33.22,51.47
486,514508,23.63,23.46,24.64,33.24,51.5
487,515565,23.64,23.46,24.66,33.26,51.47
488,516622,23.62,23.46,24.67,33.31,51.49
489,517679,23.65,23.47,24.67,33.33,51.54
490,518735,23.65,23.46,24.67,33.36,51.54
491,519792,23.65,23.47,24.67,33.36,51.51
492,520849,23.65,23.46,24.68,33.37,51.51
493,521906,23.65,23.46,24.68,33.42,51.51
494,522962,23.65,23.47,24.68,33.43,51.48
495,524019,23.64,23.47,24.72,33.45,51.49
496,525076,23.65,23.47,24.74,33.47,51.48
497,526133,23.66,23.47,24.74,33.5,51.49
498,527190,23.65,23.47,24.74,33.51,51.51
499,528246,23.64,23.47,24.74,33.53,51.49
500,529303,23.64,23.49,24.74,33.54,51.51
501,530360,23.62,23.47,24.75,33.57,51.56
502,531417,23.65,23.47,24.75,33.57,51.55
503,532473,23.65,23.47,24.75,33.61,51.57
504,533530,23.63,23.48,24.77,33.62,51.66
505,534587,23.62,23.48,24.81,33.63,51.68
506,535644,23.65,23.47,24.81,33.65,51.69
507,536700,23.65,23.48,24.81,33.67,51.69
508,537757,23.66,23.5,24.81,33.69,51.71
509,538813,23.65,23.5,24.81,33.71,51.72
510,539870,23.63,23.5,24.81,33.73,51.72
511,540926,23.64,23.51,24.81,33.75,51.74
512,541983,23.65,23.51,24.81,33.76,51.73
513,543040,23.64,23.51,24.81,33.79,51.74
514,544097,23.65,23.52,24.85,33.82,51.77
515,545154,23.65,23.51,24.86,33.84,51.75
516,546210,23.65,23.52,24.86,33.87,51.72
517,547267,23.65,23.5,24.87,33.87,51.74
518,548324,23.62,23.52,24.87,33.9,51.76
519,549381,23.61,23.52,24.87,33.93,51.75
520,550437,23.62,23.52,24.87,33.95,51.77
521,551494,23.63,23.53,24.87,33.97,51.78
522,552551,23.63,23.53,24.88,33.99,51.8
523,553608,23.64,23.52,24.91,34.0,51.81
524,554664,23.63,23.52,24.92,34.03,51.86
525,555721,23.64,23.52,24.94,34.05,51.9
526,556778,23.64,23.52,24.94,34.06,51.9
527,557834,23.65,23.53,24.94,34.09,51.96
528,558891,23.62,23.53,24.94,34.1,51.99
529,559947,23.62,23.52,24.94,34.11,52.01
530,561004,23.62,23.53,24.96,34.17,52.04
531,562061,23.61,23.53,24.95,34.17,52.1
532,563118,23.6,23.52,24.95,34.17,52.12
533,564174,23.6,23.53,25.0,34.21,52.12
534,565231,23.6,23.53,25.0,34.23,52.15
535,566288,23.62,23.53,25.01,34.26,52.19
536,567345,23.61,23.53,25.01,34.26,52.18
537,568401,23.62,23.53,25.01,34.29,52.21
538,569458,23.62,23.53,25.01,34.31,52.25
539,570515,23.62,23.52,25.01,34.3,52.28
540,571572,23.61,23.53,25.01,34.34,52.28
541,572628,23.62,23.53,25.02,34.35,52.29
542,573685,23.6,23.52,25.05,34.37,52.32
543,574742,23.59,23.53,25.04,34.39,52.33
544,575799,23.6,23.53,25.07,34.41,52.36
545,576856,23.6,23.54,25.07,34.42,52.39
546,577912,23.59,23.54,25.07,34.43,52.43
547,578968,23.61,23.53,25.07,34.45,52.44
548,580025,23.59,23.53,25.07,34.48,52.44
549,581082,23.6,23.54,25.07,34.5,52.51
550,582138,23.6,23.53,25.09,34.51,52.51
551,583195,23.6,23.53,25.13,34.56,52.55
552,584252,23.61,23.54,25.14,34.56,52.55
553,585309,23.6,23.54,25.14,34.59,52.57
554,586365,23.62,23.54,25.14,34.63,52.6
555,587422,23.62,23.54,25.14,34.65,52.65
556,588479,23.6,23.54,25.14,34.67,52.64
557,589536,23.61,23.55,25.15,34.7,52.66
