;massa A;;;
t;x;vx;ax;
9,582103E-1;-1,034028E0;;
9,998716E-1;-1,032900E0;3,023977E-2;
1,041533E0;-1,031509E0;3,752975E-2;-3,762103E-2
1,083194E0;-1,029772E0;2,956013E-2;-1,320367E-1
1,124856E0;-1,029045E0;2,185530E-2;-8,379960E-2
1,166517E0;-1,027952E0;2,565233E-2;-1,935185E-1
1,208178E0;-1,026908E0;7,441777E-3;-8,327572E-2
1,249840E0;-1,027331E0;1,076783E-2;1,393322E-1
1,291501E0;-1,026010E0;2,806501E-2;1,241146E-1
1,333162E0;-1,024992E0;1,801065E-2;-3,976824E-1
1,374823E0;-1,024510E0;-4,130828E-3;-5,138509E-1
1,416485E0;-1,025336E0;-2,729359E-2;-3,161347E-1
1,458146E0;-1,026783E0;-3,089035E-2;2,177170E-1
1,499807E0;-1,027910E0;-9,487883E-3;5,059164E-1
1,541469E0;-1,027574E0;1,476583E-2;4,252251E-1
1,583130E0;-1,026680E0;2,486672E-2;1,855954E-1
1,624791E0;-1,025502E0;2,999229E-2;4,644897E-2
1,666453E0;-1,024180E0;2,912192E-2;-6,547440E-3
1,708114E0;-1,023076E0;2,821587E-2;-1,295882E-1
1,749775E0;-1,021829E0;2,051672E-2;-2,721585E-1
1,791437E0;-1,021366E0;3,669593E-3;-1,928182E-1
1,833098E0;-1,021523E0;2,741598E-3;-1,223312E-1
1,874759E0;-1,021138E0;-1,989987E-3;-2,868146E-1
1,916421E0;-1,021689E0;-2,378603E-2;-2,369575E-1
1,958082E0;-1,023121E0;-2,454113E-2;-4,768328E-3
1,999743E0;-1,023734E0;-1,924303E-2;9,934621E-2
2,041405E0;-1,024724E0;-1,956286E-2;-1,332526E-2
2,083066E0;-1,025364E0;-1,811828E-2;-5,918561E-2
2,124727E0;-1,026233E0;-2,523371E-2;-1,325695E-1
2,166388E0;-1,027467E0;-2,996693E-2;-4,275874E-2
2,208050E0;-1,028730E0;-2,854137E-2;1,574779E-1
2,249711E0;-1,029845E0;-1,759735E-2;1,755555E-1
2,291372E0;-1,030197E0;-1,115466E-2;8,097153E-2
2,333034E0;-1,030775E0;-1,305132E-2;1,354534E-2
2,374695E0;-1,031284E0;-9,761465E-3;3,057454E-2
2,416356E0;-1,031588E0;-9,589590E-3;-8,772354E-2
2,458018E0;-1,032083E0;-1,730268E-2;-1,127160E-1
2,499679E0;-1,033030E0;-2,050864E-2;-1,545969E-2
2,541340E0;-1,033792E0;-1,732563E-2;3,419110E-2
2,583002E0;-1,034473E0;-1,753636E-2;-1,885965E-2
2,624663E0;-1,035253E0;-1,929703E-2;-5,500871E-2
2,666324E0;-1,036081E0;-2,182973E-2;1,408882E-1
2,707986E0;-1,037072E0;-9,999599E-3;1,703296E-1
2,749647E0;-1,036914E0;-2,515528E-3;-4,146682E-2
2,791308E0;-1,037282E0;-1,617552E-2;-2,047088E-1
2,832970E0;-1,038262E0;-2,111743E-2;8,057220E-2
2,874631E0;-1,039042E0;-9,097950E-3;1,737156E-1
2,916292E0;-1,039020E0;-3,655656E-3;8,972846E-2
2,957953E0;-1,039346E0;-4,648565E-3;-6,868109E-2
2,999615E0;-1,039407E0;-7,064870E-3;-7,870385E-2
3,041276E0;-1,039935E0;-1,318417E-2;-7,125725E-2
3,082937E0;-1,040506E0;-1,251943E-2;5,622925E-3
3,124599E0;-1,040978E0;-1,218812E-2;-1,924912E-2
3,166260E0;-1,041521E0;-1,435118E-2;1,369333E-1
3,207921E0;-1,042174E0;-2,860621E-3;1,342053E-1
3,249583E0;-1,041760E0;1,836965E-3;6,904061E-2
3,291244E0;-1,042021E0;-1,878131E-3;-2,104058E-2
3,332905E0;-1,041916E0;2,496929E-3;5,684010E-2
3,374567E0;-1,041813E0;2,259817E-3;-1,796435E-2
3,416228E0;-1,041728E0;1,062769E-3;-2,834708E-2
3,457889E0;-1,041724E0;-2,902947E-4;-1,838681E-2
3,499551E0;-1,041752E0;-4,698944E-4;3,289497E-3
3,541212E0;-1,041763E0;5,643163E-5;1,142569E-2
3,582873E0;-1,041747E0;5,160761E-4;-2,646416E-3
3,624535E0;-1,041720E0;-6,181751E-5;4,125324E-3
3,666196E0;-1,041753E0;4,529919E-4;1,809289E-2
3,707857E0;-1,041682E0;1,878646E-3;9,975181E-4
3,749519E0;-1,041596E0;6,172121E-4;-1,760206E-2
3,791180E0;-1,041631E0;-1,269012E-4;-9,437814E-3
3,832841E0;-1,041607E0;2,788075E-4;2,980544E-3
3,874502E0;-1,041607E0;-5,659435E-5;-5,031399E-2
3,916164E0;-1,041611E0;-3,410593E-3;-1,823235E-3
3,957825E0;-1,041891E0;-1,845016E-3;4,533713E-2
3,999486E0;-1,041765E0;2,332942E-3;5,254934E-2
4,041148E0;-1,041697E0;1,638026E-3;-1,962105E-2
4,082809E0;-1,041629E0;9,034625E-4;-1,891354E-2
4,124470E0;-1,041622E0;-1,090829E-4;-5,158376E-3
4,166132E0;-1,041638E0;3,895846E-4;6,200140E-3
4,207793E0;-1,041589E0;7,299317E-4;-1,908563E-3
4,249454E0;-1,041577E0;3,360291E-5;-4,419994E-3
4,291116E0;-1,041586E0;2,761146E-4;4,723607E-2
4,332777E0;-1,041554E0;3,729113E-3;-4,539494E-2
4,374438E0;-1,041276E0;-1,560607E-3;-5,119586E-2
4,416100E0;-1,041684E0;-4,122462E-3;1,008938E-2
4,457761E0;-1,041619E0;2,013890E-3;1,233892E-1
4,499422E0;-1,041516E0;5,101696E-3;-7,922193E-2
4,541084E0;-1,041194E0;-2,445875E-3;-5,838827E-2
4,582745E0;-1,041720E0;-4,244897E-3;1,324927E-3
4,624406E0;-1,041548E0;1,840338E-3;1,257738E-1
4,666067E0;-1,041567E0;3,776968E-3;-6,406180E-2
4,707729E0;-1,041233E0;-7,147065E-4;-5,469545E-2
4,749390E0;-1,041626E0;-4,570642E-3;-1,430948E-2
4,791051E0;-1,041614E0;6,739712E-4;9,540493E-2
4,832713E0;-1,041570E0;2,576900E-3;-2,284964E-2
4,874374E0;-1,041399E0;-2,310432E-4;-3,377720E-2
4,916035E0;-1,041589E0;-2,050478E-3;-1,118770E-2
4,957697E0;-1,041570E0;2,082993E-4;6,699610E-2
4,999358E0;-1,041572E0;2,708479E-3;-3,386504E-2
5,041019E0;-1,041344E0;-8,868068E-4;-3,390751E-2
5,082681E0;-1,041646E0;-2,936170E-3;-4,088783E-3
5,124342E0;-1,041589E0;9,617024E-4;9,099834E-2
5,166003E0;-1,041566E0;3,499373E-3;-4,277241E-2
5,207665E0;-1,041298E0;-6,886244E-4;-4,267605E-2
5,249326E0;-1,041623E0;-3,171905E-3;-7,082345E-3
5,290987E0;-1,041562E0;1,113675E-3;5,096825E-2
5,332649E0;-1,041530E0;3,700458E-4;-1,432758E-2
5,374310E0;-1,041531E0;-1,283751E-4;-6,929621E-2
5,415971E0;-1,041541E0;-4,734556E-3;-1,090590E-3
5,457633E0;-1,041926E0;-2,458161E-3;8,859384E-2
5,499294E0;-1,041746E0;5,112236E-3;3,639579E-2
5,540955E0;-1,041499E0;5,925586E-4;-5,135301E-2
5,582616E0;-1,041696E0;-1,290877E-3;9,733234E-2
5,624278E0;-1,041607E0;9,402416E-3;5,859132E-1
5,665939E0;-1,040913E0;4,508060E-2;8,765955E-1
5,707600E0;-1,037852E0;8,752924E-2;8,364722E-1
5,749262E0;-1,033622E0;1,130687E-1;3,682400E-1
5,790923E0;-1,028433E0;1,200820E-1;-2,029599E-1
5,832584E0;-1,023615E0;9,601177E-2;-7,925096E-1
5,874246E0;-1,020432E0;5,247816E-2;-8,603279E-1
5,915907E0;-1,019242E0;2,136308E-2;-5,759380E-1
5,957568E0;-1,018653E0;6,890503E-3;-3,133044E-1
5,999230E0;-1,018668E0;-5,103104E-3;-2,544097E-1
6,040891E0;-1,019078E0;-1,402930E-2;-1,503973E-1
6,082552E0;-1,019837E0;-1,815891E-2;-4,913278E-2
6,124214E0;-1,020591E0;-1,759297E-2;1,107210E-1
6,165875E0;-1,021302E0;-9,823550E-3;9,061862E-2
6,207536E0;-1,021410E0;-7,356147E-3;6,568485E-2
6,249198E0;-1,021915E0;-7,425921E-3;5,055624E-2
6,290859E0;-1,022028E0;-1,318150E-3;1,354006E-1
6,332520E0;-1,022025E0;3,143651E-3;-1,468208E-2
6,374181E0;-1,021766E0;-8,547144E-4;-2,808980E-2
6,415843E0;-1,022096E0;-2,436795E-3;-1,218341E-1
6,457504E0;-1,021970E0;-6,996503E-3;-1,695577E-1
6,499165E0;-1,022679E0;-1,982301E-2;-2,502117E-1
6,540827E0;-1,023621E0;-2,661870E-2;-1,973850E-1
6,582488E0;-1,024898E0;-3,621807E-2;-3,668397E-1
6,624149E0;-1,026639E0;-5,617881E-2;-2,534386E-1
6,665811E0;-1,029578E0;-6,188884E-2;-1,362756E-2
6,707472E0;-1,031796E0;-5,284574E-2;2,953025E-1
6,749133E0;-1,033980E0;-4,017355E-2;2,903639E-1
6,790795E0;-1,035143E0;-2,553464E-2;3,543218E-1
6,832456E0;-1,036108E0;-1,314649E-2;2,495640E-1
6,874117E0;-1,036238E0;-2,328549E-3;1,555981E-1
6,915779E0;-1,036302E0;-1,400542E-3;1,615677E-2
6,957440E0;-1,036355E0;-1,086704E-3;6,300858E-3
6,999101E0;-1,036393E0;-8,484557E-4;4,149556E-3
7,040763E0;-1,036426E0;-7,584343E-4;9,694289E-3
7,082424E0;-1,036456E0;-1,226534E-4;1,490257E-2
7,124085E0;-1,036436E0;6,269489E-4;1,391655E-2
7,165747E0;-1,036404E0;9,680277E-4;1,665789E-2
7,207408E0;-1,036355E0;1,936482E-3;3,280654E-3
7,249069E0;-1,036242E0;1,597019E-3;-2,722718E-2
7,290730E0;-1,036222E0;-6,082616E-4;-2,779298E-2
7,332392E0;-1,036293E0;-9,729262E-4;-5,054036E-3
7,374053E0;-1,036303E0;-6,159404E-4;4,530367E-3
7,415714E0;-1,036344E0;-8,253052E-4;-4,424920E-3
7,457376E0;-1,036372E0;-8,605179E-4;-1,073407E-2
7,499037E0;-1,036416E0;-1,703345E-3;-2,896094E-3
7,540698E0;-1,036514E0;-1,397501E-3;1,676387E-2
7,582360E0;-1,036532E0;-2,308788E-6;9,957276E-3
7,624021E0;-1,036514E0;-4,530137E-4;4,038163E-3
7,665682E0;-1,036570E0;-1,517656E-4;6,843167E-3
7,707344E0;-1,036527E0;6,403806E-4;6,909811E-3
7,749005E0;-1,036517E0;1,538746E-4;-5,216247E-3
7,790666E0;-1,036514E0;2,153856E-4;3,155556E-2
7,832328E0;-1,036499E0;2,531439E-3;2,975526E-2
7,873989E0;-1,036303E0;3,466086E-3;-2,196723E-2
7,915650E0;-1,036210E0;3,158866E-4;-5,569565E-2
7,957312E0;-1,036277E0;-1,556048E-3;-1,519535E-2
7,998973E0;-1,036340E0;-7,667021E-4;1,464218E-2
8,040634E0;-1,036341E0;-1,188054E-4;4,940334E-3
8,082295E0;-1,036350E0;-4,524304E-4;-6,189331E-3
8,123957E0;-1,036379E0;-6,912929E-4;4,379946E-3
8,165618E0;-1,036407E0;-1,313035E-4;7,116407E-2
8,207279E0;-1,036389E0;4,774274E-3;9,081394E-2
8,248941E0;-1,036009E0;8,666136E-3;1,855923E-1
8,290602E0;-1,035667E0;1,808558E-2;3,616063E-1
8,332263E0;-1,034503E0;3,997542E-2;5,823286E-1
8,373925E0;-1,032337E0;6,653628E-2;6,138264E-1
8,415586E0;-1,028960E0;9,197099E-2;6,990899E-1
8,457247E0;-1,024673E0;1,229240E-1;7,288219E-1
8,498909E0;-1,018716E0;1,551722E-1;9,591740E-1
8,540570E0;-1,011747E0;1,989913E-1;1,188524E0
8,582231E0;-1,002141E0;2,574951E-1;1,511299E0
8,623893E0;-9,902807E-1;3,225849E-1;1,212785E0
8,665554E0;-9,752584E-1;3,651515E-1;5,506337E-1
8,707215E0;-9,598636E-1;3,649705E-1;5,043107E-2
8,748877E0;-9,448442E-1;3,665737E-1;-1,092886E-2
8,790538E0;-9,293280E-1;3,671546E-1;-8,942205E-2
8,832199E0;-9,142480E-1;3,571466E-1;-1,756479E-1
8,873860E0;-8,995539E-1;3,521776E-1;-2,136196E-1
8,915522E0;-8,849116E-1;3,415386E-1;-2,942917E-1
8,957183E0;-8,711037E-1;3,255802E-1;-2,589983E-1
8,998844E0;-8,577799E-1;3,196197E-1;1,787466E-1
9,040506E0;-8,444687E-1;3,386684E-1;6,085353E-1
9,082167E0;-8,295688E-1;3,736561E-1;9,577449E-1
9,123828E0;-8,133432E-1;4,161566E-1;7,305881E-1
9,165490E0;-7,948753E-1;4,402110E-1;2,685541E-1
9,207151E0;-7,766589E-1;4,345692E-1;1,334652E-1
9,248812E0;-7,586756E-1;4,485448E-1;5,652775E-1
9,290474E0;-7,392802E-1;4,842471E-1;7,251494E-1
9,332135E0;-7,183379E-1;5,107017E-1;5,514171E-1
9,373796E0;-6,967217E-1;5,282875E-1;5,783280E-1
9,415458E0;-6,743139E-1;5,578279E-1;8,515279E-1
9,457119E0;-6,502547E-1;6,002865E-1;9,295958E-1
9,498780E0;-6,242900E-1;6,365656E-1;6,333258E-1
9,540442E0;-5,971863E-1;6,533010E-1;5,744259E-1
9,582103E0;-5,698483E-1;6,806391E-1;3,700184E-1
9,623764E0;-5,405118E-1;6,925386E-1;1,524828E-1
9,665426E0;-5,121598E-1;6,852969E-1;1,568151E-1
9,707087E0;-4,834037E-1;7,061165E-1;1,610086E-1
9,748748E0;-4,533168E-1;7,050219E-1;-2,524743E-1
9,790409E0;-4,246519E-1;6,794539E-1;-7,083038E-1
9,832071E0;-3,967183E-1;6,492673E-1;-9,734770E-1
9,873732E0;-3,705679E-1;5,975283E-1;-1,085835E0
9,915393E0;-3,469242E-1;5,548237E-1;-1,001306E0
9,957055E0;-3,243326E-1;5,182043E-1;-9,402739E-1
9,998716E0;-3,037405E-1;4,742645E-1;-1,042505E0
1,004038E1;-2,848105E-1;4,322159E-1;-9,171801E-1
1,008204E1;-2,677225E-1;3,963348E-1;-7,180698E-1
1,012370E1;-2,517826E-1;3,731383E-1;-4,676290E-1
1,016536E1;-2,366401E-1;3,574526E-1;-2,855718E-1
1,020702E1;-2,219949E-1;3,491905E-1;-3,018704E-2
1,024868E1;-2,075409E-1;3,542469E-1;3,014269E-3
1,029035E1;-1,924862E-1;3,530148E-1;1,930342E-1
1,033201E1;-1,781230E-1;3,640253E-1;1,786433E-1
1,037367E1;-1,621507E-1;3,758409E-1;3,027408E-1
1,041533E1;-1,468155E-1;3,822778E-1;2,739464E-1
1,045699E1;-1,302942E-1;4,024678E-1;5,970862E-1
1,049865E1;-1,132497E-1;4,291096E-1;3,253815E-1
1,054031E1;-9,454940E-2;4,367990E-1;1,163071E-1
1,058197E1;-7,687886E-2;4,310680E-1;-2,160034E-1
1,062364E1;-5,861270E-2;4,242856E-1;-3,251590E-1
1,066530E1;-4,152172E-2;4,008100E-1;-6,562400E-1
1,070696E1;-2,523859E-2;3,717556E-1;-7,270468E-1
1,074862E1;-1,055449E-2;3,377674E-1;-9,883834E-1
1,079028E1;2,919952E-3;2,923080E-1;-1,274460E0
1,083194E1;1,380452E-2;2,295257E-1;-1,472539E0
1,087360E1;2,203945E-2;1,691482E-1;-1,195459E0
1,091527E1;2,789456E-2;1,281071E-1;-9,464219E-1
1,095693E1;3,271077E-2;9,386475E-2;-6,951473E-1
1,099859E1;3,571662E-2;6,652623E-2;-4,260374E-1
1,104025E1;3,825462E-2;5,999238E-2;-2,567585E-1
1,108191E1;4,071599E-2;4,737091E-2;-4,695381E-1
1,112357E1;4,220062E-2;1,991646E-2;-4,916734E-1
1,116523E1;4,237503E-2;3,638011E-3;-2,558819E-1
1,120689E1;4,250391E-2;9,846979E-4;-5,410520E-2
1,124856E1;4,245709E-2;-1,360424E-3;-9,902821E-3
1,129022E1;4,239058E-2;1,445035E-4;-1,301014E-2
1,133188E1;4,246913E-2;-1,437851E-3;-6,434810E-3
1,137354E1;4,227076E-2;-1,986184E-3;-1,208723E-2
1,141520E1;4,230362E-2;-9,319156E-4;3,062655E-2
1,145686E1;4,219313E-2;-6,141329E-4;1,140101E-2
1,149852E1;4,225246E-2;9,182717E-4;1,897382E-2
1,154018E1;4,226966E-2;5,163231E-4;-4,270094E-3
1,158185E1;4,229549E-2;6,586805E-4;-1,159587E-3
1,162351E1;4,232455E-2;4,513932E-4;-8,308129E-3
1,166517E1;4,233309E-2;-7,004911E-5;-4,307700E-2
1,170683E1;4,231871E-2;-2,826036E-3;-1,173982E-2
1,174849E1;4,209758E-2;-2,166241E-3;3,306627E-2
1,179015E1;4,213819E-2;1,155477E-3;2,379028E-2
1,183181E1;4,219387E-2;-3,411056E-4;-8,287498E-3
1,187348E1;4,210977E-2;-2,874119E-4;3,827471E-3
1,191514E1;4,216993E-2;8,036043E-4;8,311984E-3
1,195680E1;4,217673E-2;-1,630002E-6;-2,101364E-2
1,199846E1;4,216980E-2;-8,107959E-4;5,266500E-3
1,204012E1;4,210919E-2;6,040914E-5;3,096372E-2
1,208178E1;4,217483E-2;2,203814E-3;1,726198E-2
1,212344E1;4,229285E-2;1,633381E-3;-1,284967E-2
1,216510E1;4,231094E-2;6,679987E-4;-1,729604E-2
1,220677E1;4,234849E-2;4,895886E-4;3,337900E-3
1,224843E1;4,235173E-2;7,051759E-4;-7,187466E-3
1,229009E1;4,240725E-2;2,792547E-4;-9,439839E-3
1,233175E1;4,237500E-2;-5,098447E-4;-1,802575E-2
1,237341E1;4,236477E-2;-9,029738E-4;-4,642149E-2
