,Tempo,T0,T1,T2,T3,T4
1565,1655723,38.0,38.94,40.06,44.44,47.56
1566,1656780,38.0,38.94,40.05,44.44,47.6
1567,1657839,38.01,38.94,40.05,44.43,47.57
1568,1658897,38.0,38.94,40.06,44.45,47.6
1569,1659955,38.0,38.94,40.07,44.45,47.6
1570,1661012,38.0,38.94,40.08,44.44,47.59
1571,1662071,38.0,38.94,40.11,44.46,47.6
1572,1663129,38.0,38.94,40.12,44.45,47.63
1573,1664188,38.01,38.94,40.12,44.47,47.61
1574,1665246,38.0,38.94,40.12,44.47,47.64
1575,1666304,38.0,38.94,40.12,44.47,47.61
1576,1667362,38.0,38.94,40.12,44.48,47.63
1577,1668420,38.0,38.95,40.12,44.48,47.62
1578,1669479,38.0,38.96,40.12,44.49,47.65
1579,1670537,38.01,38.96,40.12,44.48,47.65
1580,1671595,38.03,38.96,40.12,44.51,47.66
1581,1672653,38.07,38.99,40.12,44.5,47.66
1582,1673711,38.07,39.0,40.12,44.49,47.65
1583,1674770,38.06,39.0,40.12,44.5,47.68
1584,1675828,38.06,39.02,40.12,44.5,47.68
1585,1676887,38.06,39.01,40.12,44.49,47.69
1586,1677944,38.06,39.02,40.12,44.5,47.69
1587,1679003,38.06,39.02,40.13,44.5,47.69
1588,1680061,38.07,39.02,40.14,44.49,47.69
1589,1681119,38.07,39.02,40.16,44.5,47.7
1590,1682178,38.07,39.02,40.17,44.52,47.68
1591,1683235,38.08,39.02,40.2,44.52,47.7
1592,1684294,38.08,39.02,40.19,44.51,47.69
1593,1685352,38.07,39.02,40.2,44.52,47.69
1594,1686410,38.09,39.02,40.2,44.51,47.71
1595,1687469,38.08,39.02,40.2,44.5,47.68
1596,1688526,38.08,39.02,40.2,44.56,47.68
1597,1689585,38.1,39.02,40.2,44.5,47.66
1598,1690643,38.08,39.03,40.2,44.55,47.68
1599,1691701,38.11,39.03,40.2,44.55,47.67
1600,1692760,38.14,39.03,40.2,44.56,47.66
1601,1693817,38.14,39.04,40.2,44.56,47.66
1602,1694875,38.14,39.05,40.2,44.55,47.66
1603,1695934,38.15,39.06,40.2,44.56,47.64
1604,1696992,38.15,39.07,40.2,44.56,47.65
1605,1698050,38.15,39.05,40.2,44.56,47.68
1606,1699108,38.16,39.07,40.2,44.57,47.68
1607,1700166,38.17,39.08,40.2,44.57,47.68
1608,1701224,38.16,39.08,40.2,44.57,47.68
1609,1702283,38.16,39.09,40.21,44.56,47.69
1610,1703341,38.16,39.09,40.23,44.6,47.71
1611,1704398,38.18,39.09,40.24,44.57,47.7
1612,1705456,38.15,39.09,40.26,44.59,47.71
1613,1706515,38.16,39.09,40.27,44.58,47.7
1614,1707573,38.18,39.09,40.27,44.58,47.7
1615,1708631,38.16,39.09,40.27,44.57,47.72
1616,1709688,38.17,39.09,40.27,44.6,47.72
1617,1710747,38.16,39.09,40.27,44.59,47.74
1618,1711805,38.17,39.09,40.27,44.58,47.72
1619,1712863,38.15,39.09,40.27,44.6,47.73
1620,1713921,38.15,39.09,40.27,44.6,47.74
1621,1714978,38.17,39.09,40.27,44.61,47.74
1622,1716037,38.16,39.11,40.27,44.61,47.74
1623,1717095,38.16,39.1,40.28,44.62,47.71
1624,1718153,38.18,39.13,40.27,44.62,47.74
1625,1719211,38.18,39.16,40.28,44.65,47.74
1626,1720269,38.19,39.16,40.27,44.64,47.72
1627,1721327,38.2,39.16,40.29,44.64,47.74
1628,1722385,38.22,39.16,40.27,44.65,47.7
1629,1723444,38.21,39.16,40.29,44.64,47.7
1630,1724502,38.22,39.16,40.29,44.64,47.69
1631,1725559,38.22,39.16,40.29,44.66,47.72
1632,1726617,38.23,39.16,40.29,44.66,47.7
1633,1727676,38.22,39.16,40.32,44.67,47.73
1634,1728734,38.22,39.16,40.3,44.67,47.72
1635,1729792,38.22,39.16,40.28,44.67,47.74
1636,1730850,38.23,39.16,40.33,44.67,47.71
1637,1731908,38.22,39.16,40.3,44.66,47.71
1638,1732966,38.21,39.16,40.31,44.67,47.73
1639,1734024,38.2,39.16,40.32,44.66,47.75
1640,1735083,38.21,39.16,40.31,44.67,47.74
1641,1736140,38.21,39.16,40.33,44.68,47.73
1642,1737198,38.21,39.16,40.33,44.66,47.74
1643,1738257,38.22,39.16,40.33,44.67,47.75
1644,1739315,38.21,39.16,40.34,44.68,47.75
1645,1740372,38.21,39.16,40.34,44.67,47.77
1646,1741430,38.22,39.16,40.34,44.67,47.78
1647,1742489,38.22,39.17,40.35,44.67,47.78
1648,1743547,38.22,39.17,40.35,44.68,47.79
1649,1744605,38.21,39.17,40.33,44.68,47.79
1650,1745662,38.21,39.16,40.34,44.69,47.81
1651,1746721,38.2,39.17,40.35,44.69,47.79
1652,1747779,38.18,39.16,40.35,44.71,47.8
1653,1748837,38.16,39.17,40.35,44.72,47.8
1654,1749895,38.16,39.17,40.35,44.72,47.8
1655,1750953,38.15,39.17,40.35,44.7,47.81
1656,1752011,38.16,39.17,40.35,44.72,47.8
1657,1753069,38.16,39.2,40.35,44.72,47.82
1658,1754127,38.14,39.18,40.35,44.73,47.84
1659,1755186,38.15,39.22,40.35,44.73,47.84
1660,1756243,38.15,39.2,40.35,44.71,47.88
1661,1757301,38.15,39.22,40.35,44.73,47.86
1662,1758359,38.15,39.22,40.35,44.72,47.87
1663,1759417,38.16,39.23,40.35,44.73,47.86
1664,1760476,38.19,39.23,40.35,44.73,47.88
1665,1761533,38.2,39.23,40.35,44.73,47.89
1666,1762591,38.22,39.22,40.35,44.74,47.89
1667,1763649,38.22,39.23,40.35,44.74,47.88
1668,1764708,38.22,39.23,40.35,44.77,47.89
1669,1765766,38.22,39.23,40.35,44.74,47.89
1670,1766823,38.22,39.23,40.35,44.75,47.89
1671,1767881,38.22,39.23,40.35,44.76,47.92
1672,1768939,38.22,39.23,40.35,44.75,47.9
1673,1769998,38.23,39.23,40.35,44.75,47.89
1674,1771056,38.23,39.23,40.37,44.75,47.9
1675,1772113,38.23,39.23,40.37,44.75,47.9
1676,1773171,38.23,39.23,40.37,44.75,47.89
1677,1774230,38.26,39.23,40.38,44.77,47.88
1678,1775288,38.23,39.23,40.39,44.76,47.88
1679,1776346,38.23,39.23,40.4,44.76,47.89
1680,1777403,38.24,39.23,40.4,44.77,47.89
1681,1778461,38.25,39.23,40.41,44.79,47.89
1682,1779519,38.28,39.23,40.42,44.77,47.87
1683,1780578,38.28,39.23,40.42,44.8,47.89
1684,1781636,38.29,39.24,40.42,44.81,47.87
1685,1782693,38.29,39.23,40.42,44.8,47.87
1686,1783751,38.29,39.23,40.42,44.82,47.86
1687,1784809,38.29,39.23,40.42,44.81,47.89
1688,1785867,38.29,39.24,40.42,44.82,47.85
1689,1786926,38.29,39.25,40.42,44.82,47.87
1690,1787983,38.3,39.25,40.42,44.81,47.89
1691,1789041,38.29,39.3,40.42,44.84,47.86
1692,1790099,38.3,39.29,40.42,44.82,47.87
1693,1791157,38.31,39.3,40.42,44.83,47.87
1694,1792216,38.3,39.3,40.42,44.83,47.87
1695,1793273,38.29,39.31,40.42,44.83,47.88
1696,1794331,38.3,39.31,40.42,44.82,47.88
1697,1795389,38.32,39.31,40.42,44.81,47.88
1698,1796447,38.31,39.31,40.42,44.83,47.89
1699,1797506,38.33,39.31,40.42,44.82,47.9
1700,1798563,38.33,39.31,40.42,44.83,47.9
1701,1799621,38.33,39.31,40.42,44.83,47.9
1702,1800679,38.33,39.31,40.43,44.84,47.89
1703,1801737,38.36,39.31,40.42,44.83,47.89
1704,1802796,38.33,39.31,40.42,44.84,47.88
1705,1803853,38.33,39.31,40.42,44.84,47.87
1706,1804911,38.35,39.31,40.44,44.84,47.88
1707,1805969,38.36,39.31,40.47,44.84,47.89
1708,1807027,38.33,39.31,40.49,44.84,47.91
1709,1808086,38.3,39.32,40.49,44.86,47.9
1710,1809143,38.3,39.31,40.48,44.84,47.89
1711,1810201,38.3,39.31,40.5,44.86,47.91
1712,1811259,38.33,39.32,40.5,44.87,47.87
1713,1812317,38.33,39.31,40.5,44.88,47.89
1714,1813376,38.35,39.32,40.5,44.88,47.89
1715,1814433,38.35,39.32,40.5,44.88,47.9
1716,1815491,38.36,39.34,40.5,44.88,47.9
1717,1816549,38.35,39.35,40.5,44.9,47.89
1718,1817607,38.33,39.37,40.5,44.9,47.94
1719,1818664,38.35,39.38,40.5,44.89,47.92
1720,1819723,38.35,39.36,40.5,44.91,47.94
1721,1820781,38.33,39.38,40.5,44.91,47.94
1722,1821839,38.31,39.37,40.5,44.92,47.93
1723,1822897,38.31,39.38,40.5,44.91,47.96
1724,1823954,38.32,39.38,40.5,44.91,47.96
1725,1825012,38.36,39.38,40.5,44.91,47.97
1726,1826071,38.36,39.38,40.5,44.93,47.97
1727,1827129,38.36,39.38,40.5,44.92,47.98
1728,1828187,38.36,39.38,40.5,44.92,47.98
1729,1829244,38.37,39.38,40.5,44.92,48.0
1730,1830302,38.37,39.38,40.5,44.92,48.0
1731,1831361,38.37,39.38,40.5,44.92,47.99
1732,1832419,38.37,39.38,40.5,44.92,47.99
1733,1833477,38.36,39.38,40.5,44.94,48.01
1734,1834534,38.37,39.38,40.5,44.93,48.01
1735,1835592,38.37,39.38,40.51,44.94,48.01
1736,1836650,38.38,39.38,40.5,44.92,48.04
1737,1837709,38.42,39.38,40.5,44.94,48.05
1738,1838767,38.43,39.38,40.5,44.92,48.02
1739,1839824,38.43,39.38,40.53,44.94,48.06
