;massa A;;;
t;x;vx;ax;
8,206905E0;-4,994462E-2;;
8,248564E0;2,300434E-2;1,732834E0;
8,290224E0;9,445821E-2;1,721924E0;-2,318700E-1
8,331883E0;1,664980E-1;1,717361E0;-9,204990E-2
8,373543E0;2,377434E-1;1,711133E0;-3,260650E-1
8,415202E0;3,090353E-1;1,698653E0;6,148955E-2
8,456861E0;3,790713E-1;1,707394E0;1,703820E-1
8,498521E0;4,513182E-1;1,721604E0;-1,082018E0
8,540180E0;5,225383E-1;1,623018E0;-2,445875E0
8,581840E0;5,865155E-1;1,500473E0;-2,595710E0
8,623499E0;6,475277E-1;1,415384E0;-1,646448E0
8,665158E0;7,044641E-1;1,355413E0;-1,148843E0
8,706818E0;7,604788E-1;1,326083E0;-1,440790E0
8,748477E0;8,149711E-1;1,241221E0;-2,211939E0
8,790137E0;8,639139E-1;1,131499E0;-2,290280E0
8,831796E0;9,092626E-1;1,052657E0;-1,685775E0
8,873456E0;9,516353E-1;9,911667E-1;-1,375499E0
8,915115E0;9,918268E-1;9,396895E-1;-1,447294E0
8,956774E0;1,029911E0;8,726392E-1;-1,485065E0
8,998434E0;1,064547E0;8,103751E-1;-1,231670E0
9,040093E0;1,097443E0;7,723937E-1;-7,291751E-1
9,081753E0;1,128913E0;7,410261E-1;-3,858496E-1
9,123412E0;1,159788E0;7,409941E-1;1,990377E-1
9,165071E0;1,190638E0;7,698954E-1;1,012881E0
9,206731E0;1,223330E0;8,255761E-1;1,348458E0
9,248390E0;1,259436E0;8,806847E-1;7,723480E-1
9,290050E0;1,296691E0;8,887875E-1;1,333708E-1
9,331709E0;1,333501E0;8,877379E-1;-2,026870E-1
9,373369E0;1,370639E0;8,759727E-1;-1,268833E-1
9,415028E0;1,406499E0;8,704651E-1;2,935405E-1
9,456687E0;1,443178E0;9,026449E-1;2,810318E-1
9,498347E0;1,481689E0;9,019507E-1;-2,374349E-1
9,540006E0;1,518341E0;8,738175E-1;3,742460E-2
9,581666E0;1,554508E0;9,017732E-1;-1,206459E-2
9,623325E0;1,593488E0;8,901784E-1;-2,875389E-1
9,664984E0;1,628659E0;8,582990E-1;-4,786422E-1
9,706644E0;1,664985E0;8,618616E-1;-3,765592E-1
9,748303E0;1,700481E0;8,255359E-1;-1,251846E0
9,789963E0;1,733779E0;7,573916E-1;-1,480619E0
9,831622E0;1,763597E0;6,966915E-1;-1,228782E0
9,873281E0;1,791837E0;6,586247E-1;-1,465273E0
9,914941E0;1,818461E0;5,804259E-1;-1,883906E0
9,956600E0;1,840186E0;4,916619E-1;-1,710268E0
9,998260E0;1,859432E0;4,406568E-1;-1,122469E0
1,003992E1;1,876908E0;3,990001E-1;-8,751264E-1
1,008158E1;1,892696E0;3,667197E-1;-5,893690E-1
1,012324E1;1,907468E0;3,502307E-1;-2,663576E-1
1,016490E1;1,921870E0;3,452234E-1;-3,258737E-1
1,020656E1;1,936225E0;3,261961E-1;-7,250053E-1
1,024822E1;1,949042E0;2,830140E-1;-7,949542E-1
1,028988E1;1,959809E0;2,556996E-1;-4,596366E-1
1,033154E1;1,970359E0;2,481912E-1;-5,901697E-1
1,037319E1;1,980492E0;2,104566E-1;-1,418410E0
1,041485E1;1,987883E0;1,284043E-1;-1,525082E0
1,045651E1;1,991188E0;7,465945E-2;-1,402447E0
1,049817E1;1,994105E0;2,379916E-2;-1,343782E0
1,053983E1;1,993171E0;-4,642184E-2;-1,548139E0
1,058149E1;1,990236E0;-1,010945E-1;-1,079146E0
1,062315E1;1,984750E0;-1,404371E-1;-6,761742E-1
1,066481E1;1,978538E0;-1,546572E-1;-2,932381E-1
1,070647E1;1,971857E0;-1,645628E-1;-7,678362E-2
1,074813E1;1,964824E0;-1,624962E-1;-6,019941E-2
1,078979E1;1,958321E0;-1,657732E-1;-2,628284E-1
1,083145E1;1,951010E0;-1,863714E-1;-6,704717E-1
1,087311E1;1,942784E0;-2,201480E-1;-8,607101E-1
1,091477E1;1,932664E0;-2,607543E-1;-1,231658E0
1,095643E1;1,921072E0;-3,188821E-1;-1,500016E0
1,099809E1;1,906101E0;-3,899924E-1;-1,864564E0
1,103975E1;1,888559E0;-4,700846E-1;-2,026470E0
1,108140E1;1,866927E0;-5,626784E-1;-2,047168E0
1,112306E1;1,841688E0;-6,410001E-1;-1,986361E0
1,116472E1;1,813511E0;-7,250968E-1;-1,840968E0
1,120638E1;1,781288E0;-7,995102E-1;-1,307487E0
1,124804E1;1,746885E0;-8,331852E-1;-8,026127E-1
1,128970E1;1,711856E0;-8,621141E-1;-6,868564E-1
1,133136E1;1,675071E0;-8,938019E-1;-3,099899E-1
1,137302E1;1,637372E0;-8,898465E-1;3,890482E-1
1,141468E1;1,600917E0;-8,579732E-1;8,745340E-1
1,145634E1;1,565874E0;-8,179550E-1;1,077148E0
1,149800E1;1,532781E0;-7,680732E-1;1,976364E0
1,153966E1;1,501894E0;-6,603412E-1;2,710327E0
1,158132E1;1,477753E0;-5,297390E-1;2,945947E0
1,162298E1;1,457749E0;-4,207095E-1;
1,166464E1;1,442694E0;;
