;massa A;;;
t;x;vx;ax;
0,000;1,996;;
0,042;2,009;0,385;
0,083;2,028;0,390;-0,757
0,125;2,041;0,295;-2,472
0,167;2,052;0,197;-2,587
0,208;2,058;7,009E-2;-0,795
0,250;2,058;0,112;0,242
0,292;2,067;0,136;-1,083
0,333;2,070;-3,278E-3;-1,828
0,375;2,067;-3,104E-2;-4,255E-2
0,417;2,067;1,327E-2;0,374
0,458;2,068;-1,306E-3;-0,217
0,500;2,067;-1,231E-2;1,785E-2
0,542;2,067;4,283E-3;0,103
0,583;2,067;-7,935E-4;-6,118E-2
0,625;2,067;-6,723E-3;0,138
0,667;2,067;1,283E-2;4,413E-2
0,708;2,068;2,692E-3;-0,379
0,750;2,067;-2,605E-2;-3,535E-2
0,792;2,066;-2,985E-3;0,209
0,833;2,067;3,816E-3;5,791E-2
0,875;2,066;-9,993E-3;-8,953E-2
0,917;2,066;1,613E-3;-3,845E-2
0,958;2,066;-1,132E-2;-3,148E-2
1,000;2,065;-8,626E-3;-0,108
1,042;2,065;-9,895E-3;-0,179
1,083;2,064;-3,161E-2;-0,333
1,125;2,063;-3,513E-2;-0,379
1,167;2,061;-6,003E-2;-0,651
1,208;2,058;-9,422E-2;-0,543
1,250;2,053;-0,105;-0,543
1,292;2,049;-0,134;-0,734
1,333;2,042;-0,173;-0,574
1,375;2,034;-0,181;-0,144
1,416;2,027;-0,182;-0,167
1,458;2,019;-0,195;-0,339
1,500;2,011;-0,211;-0,630
1,541;2,002;-0,245;0,889
1,583;1,990;-0,159;2,458
1,625;1,988;-1,004E-2;1,352
1,666;1,990;-4,164E-2;-0,213
1,708;1,985;-6,056E-2;1,064
1,750;1,985;6,152E-2;1,899
1,791;1,990;0,113;0,726
1,833;1,994;0,105;-0,122
1,875;1,999;0,110;-0,477
1,916;2,003;6,729E-2;-0,634
1,958;2,004;4,511E-2;-0,661
2,000;2,007;2,644E-2;0,140
2,041;2,007;3,859E-2;0,675
2,083;2,010;9,846E-2;0,301
2,125;2,015;6,771E-2;-0,709
2,166;2,016;2,422E-2;-0,427
2,208;2,017;3,740E-2;5,626E-2
2,250;2,019;3,416E-2;-0,122
2,291;2,020;2,102E-2;-1,166E-2
2,333;2,021;3,417E-2;0,573
2,375;2,023;6,860E-2;0,366
